Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes
Technology | Digital & Automation,Engineer,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Engineer,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Engineer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Engineer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Engineer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Engineer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Architect,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Developer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Junior Engineer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Network Administrator,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Analyst,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Quality Assurance Manager,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,UK-LON,110.0,110.0,GBP,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Architect,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,UK-LON,95.0,95.0,GBP,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,EU-ES,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,EU-FR,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,EU-DE,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,EU-IT,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,LATAM-BR,580.0,580.0,BRL,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,APAC-CN,775.0,775.0,CNY,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,NA-CA,122.0,122.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,EU-CH,140.0,140.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Developer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,UK-LON,145.0,145.0,GBP,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,EU-ES,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,EU-FR,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,EU-DE,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,EU-IT,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,LATAM-BR,675.0,675.0,BRL,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,APAC-CN,740.0,740.0,CNY,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,NA-CA,160.0,160.0,CAD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,EU-CH,190.0,190.0,CHF,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Technology | Digital & Automation,Senior Engineer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Assistant Traffic Manager,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,UK-LON,220.0,220.0,GBP,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,EU-ES,165.0,165.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,EU-FR,220.0,220.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,EU-DE,225.0,225.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,EU-IT,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,LATAM-BR,875.0,875.0,BRL,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,APAC-CN,1325.0,1325.0,CNY,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,NA-CA,195.0,195.0,CAD,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,EU-CH,225.0,225.0,CHF,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Head of Traffic,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,UK-LON,130.0,130.0,GBP,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Senior Traffic Manager,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,UK-LON,95.0,95.0,GBP,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,EU-ES,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,EU-FR,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,EU-DE,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,EU-IT,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,LATAM-BR,580.0,580.0,BRL,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,APAC-CN,775.0,775.0,CNY,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,NA-CA,122.0,122.0,CAD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,EU-CH,140.0,140.0,CHF,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Manager,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,UK-LON,145.0,145.0,GBP,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,EU-ES,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,EU-FR,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,EU-DE,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,EU-IT,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,LATAM-BR,675.0,675.0,BRL,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,APAC-CN,740.0,740.0,CNY,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,NA-CA,160.0,160.0,CAD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,EU-CH,190.0,190.0,CHF,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Traffic,Traffic Supervisor,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Assoc. Director,FTE,Hour,UK-LON,145.0,145.0,GBP,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Assoc. Director,FTE,Hour,EU-ES,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
