48,445,,,,,,,,
Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes
Other,Casting Director,Agency,Day,US-LA,"1,200.00","1,500.00",USD,EG_APR_JH ratecard,
Other,Casting Assistant,Agency,Day,US-LA,350.00,350.00,USD,EG_APR_JH ratecard,Using NYC rates as no other data
Other,Animal Trainer,Agency,Day,US-LA,637.00,638.00,USD,EG_APR_JH ratecard,
Other,Animal Wrangler (Handler),Agency,Day,US-LA,550.00,575.00,USD,EG_APR_JH ratecard,
Other,Home Economist,Agency,Day,US-NY,"1,200.00","1,500.00",USD,EG_APR_JH ratecard,
Other,Assistant Home Economist,Agency,Day,US-NY,700.00,750.00,USD,EG_APR_JH ratecard,
Other,Casting Director,Agency,Day,US-NY,"1,200.00","1,500.00",USD,EG_APR_JH ratecard,
Other,Casting Assistant,Agency,Day,US-NY,350.00,350.00,USD,EG_APR_JH ratecard,
Other,Animal Trainer,Agency,Day,US-NY,637.00,638.00,USD,EG_APR_JH ratecard,
Other,Animal Wrangler (Handler),Agency,Day,US-NY,550.00,575.00,USD,EG_APR_JH ratecard,
Partnerships,Partnerships - Associate Manager,FTE,Day,UK-LON,377.36,436.69,GBP,EG_JH Resource Calc,
Partnerships,Partnerships - Manager,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Partnerships,Partnerships - Senior Manager,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Partnerships,Senior Partnerships Manager,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Partnerships,Partnerships - Director,FTE,Day,UK-LON,972.38,972.38,GBP,EG_JH Resource Calc,
Partnerships,Partnerships - Associate Manager,FTE,Day,US-AUS,494.65,583.55,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Manager,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Senior Manager,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Partnerships,Senior Partnerships Manager,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Director,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Partnerships,Partnerships - Associate Manager,FTE,Day,US-SF,546.23,653.47,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Manager,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Senior Manager,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Partnerships,Senior Partnerships Manager,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Partnerships,Partnerships - Director,FTE,Day,US-SF,"1,360.48","1,360.48",USD,EG_JH Resource Calc,
Partnerships,Partnerships - Associate Manager,FTE,Day,US-SEA,470.17,558.32,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Manager,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Senior Manager,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Partnerships,Senior Partnerships Manager,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Director,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Partnerships,Partnerships - Associate Manager,FTE,Day,US-LA,546.23,653.47,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Manager,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Partnerships,Partnerships - Senior Manager,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Partnerships,Senior Partnerships Manager,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Partnerships,Partnerships - Director,FTE,Day,US-LA,"1,360.48","1,360.48",USD,EG_JH Resource Calc,
Photographer - Production Crew,Photographer - Production Crew - Driver,Agency,Day,US-National,"1,200.00","1,400.00",USD,EG_APR_JH ratecard,
Photographer - Production Crew,Photographer - Production Crew - Payroll Coord,Agency,Day,US-National,600.00,650.00,USD,EG_APR_JH ratecard,
Photographer - Production Crew,Photographer - Production Crew - Producer,Agency,Day,US-National,450.00,500.00,USD,EG_APR_JH ratecard,
Photographer - Production Crew,Photographer - Production Crew - Production Coord,Agency,Day,US-National,500.00,600.00,USD,EG_APR_JH ratecard,
Photographer - Production Crew,Photographer - Production Crew - Production Manager,Agency,Day,US-National,250.00,350.00,USD,EG_APR_JH ratecard,
Photography - Location / Transport,Location Scout,Agency,Day,US-National,750.00,750.00,USD,EG_APR_JH ratecard,
Photography - Photography Crew,Photographer - 1st Assistant,Agency,Day,US-National,500.00,750.00,USD,EG_APR_JH ratecard,
Photography - Photography Crew,Photographer - 2nd Assistant,Agency,Day,US-National,400.00,500.00,USD,EG_APR_JH ratecard,
Photography - Photography Crew,Photographer - 3rd Assistant,Agency,Day,US-National,300.00,425.00,USD,EG_APR_JH ratecard,
Photography - Photography Crew,Photographer - Digi Tech,Agency,Day,US-National,600.00,750.00,USD,EG_APR_JH ratecard,
Photography - Photography Crew,Photographer - On-Set Retoucher,Agency,Day,US-National,"1,000.00","2,000.00",USD,EG_APR_JH ratecard,
Photography - Photography Crew,Photographer - PA,Agency,Day,US-National,250.00,300.00,USD,EG_APR_JH ratecard,
Photography - Photography Crew,Photographer / Tier 1: Library + OOH Usage,Agency,Day,US-National,"10,000.00","10,000.00",USD,EG_APR_JH ratecard,
Photography - Photography Crew,Photographer / Tier 2: Library Usage,Agency,Day,US-National,"7,500.00","7,500.00",USD,EG_APR_JH ratecard,
Photography - Photography Crew,Photographer / Tier 3: Content & Editorial,Agency,Day,US-National,"3,000.00","3,000.00",USD,EG_APR_JH ratecard,
Photography - Photography Crew,"Photographer / Tier 4: MeSo, Social & Smaller Prod",Agency,Day,US-National,"2,000.00","2,000.00",USD,EG_APR_JH ratecard,
Photography - Post Production - Stills,Creative Retouching,Agency,Day,US-National,500.00,800.00,USD,EG_APR_JH ratecard,
Photography - Post Production - Stills,Production Retouching,Agency,Day,US-National,150.00,300.00,USD,EG_APR_JH ratecard,
Photography - Styling,Hair Stylist,Agency,Day,US-National,"1,000.00","1,300.00",USD,EG_APR_JH ratecard,
Photography - Styling,Hair Stylist Assistant,Agency,Day,US-National,350.00,475.00,USD,EG_APR_JH ratecard,
Photography - Styling,Make-up,Agency,Day,US-National,"1,000.00","1,100.00",USD,EG_APR_JH ratecard,
Photography - Styling,Make-up Assistant,Agency,Day,US-National,350.00,475.00,USD,EG_APR_JH ratecard,
Photography - Styling,Manicurist,Agency,Day,US-National,600.00,"1,100.00",USD,EG_APR_JH ratecard,
Photography - Styling,Prop Asst,Agency,Day,US-National,350.00,500.00,USD,EG_APR_JH ratecard,
Photography - Styling,Prop Stylist,Agency,Day,US-National,650.00,750.00,USD,EG_APR_JH ratecard,
Photography - Styling,Wardrobe Asst,Agency,Day,US-National,350.00,475.00,USD,EG_APR_JH ratecard,
Photography - Styling,Wardrobe Stylist,Agency,Day,US-National,"1,050.00","1,300.00",USD,EG_APR_JH ratecard,
Post Production - Audio,VO Casting,Agency,Day,US-National,600.00,"1,000.00",USD,EG_APR_JH ratecard,Range represents the difference between how auditions are procured. Online vs. Studio
Post Production - Audio,VO / Narration Record (TV & Radio),Agency,Hour,US-National,350.00,500.00,USD,EG_APR_JH ratecard,
Post Production - Audio,Scratch Record/Mix,Agency,Hour,US-National,125.00,250.00,USD,EG_APR_JH ratecard,
Post Production - Audio,Sound Effects,Agency,Each,US-National,20.00,40.00,USD,EG_APR_JH ratecard,
Post Production - Audio,Sound Designer,Agency,Day,US-National,350.00,500.00,USD,EG_APR_JH ratecard,
Post Production - Finishing,Clean Up / Conform (Flame),Agency,Hour,US-National,550.00,550.00,USD,EG_APR_JH ratecard,
Post Production - Finishing,Color Correct Desktop (Flame/Lustre/Davinci),Agency,Hour,US-National,850.00,850.00,USD,EG_APR_JH ratecard,
Post Production - Finishing,Conform (Desktop),Agency,Hour,US-National,550.00,550.00,USD,EG_APR_JH ratecard,
Post Production - Finishing,DI / Color Correct / Telecine / HD / 4K,Agency,Hour,US-National,"1,100.00","1,100.00",USD,EG_APR_JH ratecard,
Post Production - Finishing,DI / Color Correct Prep,Agency,Hour,US-National,"1,000.00","1,000.00",USD,EG_APR_JH ratecard,
Post Production - Finishing,Layoff / Render,Agency,Hour,US-National,"1,000.00","1,000.00",USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,2D Graphics & Animation (After Effects),Agency,Day,US-National,"1,500.00","1,500.00",USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,3D / CG Generalist,Agency,Day,US-National,"1,750.00","1,750.00",USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,"3D Animation (Maya, C4D, Houdini)",Agency,Day,US-National,"1,700.00","1,700.00",USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,3D Lighting / Texture / Render / etc,Agency,Day,US-National,"1,700.00","1,700.00",USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,Flame / Inferno Compositing / Conform,Agency,Day,US-National,550.00,550.00,USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,Flame Asst / Support,Agency,Day,US-National,350.00,350.00,USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,Matte Painting,Agency,Day,US-National,"1,700.00","1,700.00",USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,Nuke (3D Compositing),Agency,Day,US-National,"1,800.00","1,800.00",USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,Previs,Agency,Day,US-National,900.00,900.00,USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,Rotoscoping,Agency,Day,US-National,800.00,800.00,USD,EG_APR_JH ratecard,
Post Production - Graphics / Visual Effects,Smoke Compositing / Conform,Agency,Day,US-National,550.00,550.00,USD,EG_APR_JH ratecard,
Post Production - Labor,Art Director,Agency,Day,US-National,"1,500.00","1,500.00",USD,EG_APR_JH ratecard,
Post Production - Labor,Assistant Editor,Agency,Day,US-National,550.00,550.00,USD,EG_APR_JH ratecard,
Post Production - Labor,CG Lead,Agency,Day,US-National,"1,700.00","1,700.00",USD,EG_APR_JH ratecard,
Post Production - Labor,CG Supervisor,Agency,Day,US-National,"1,700.00","1,700.00",USD,EG_APR_JH ratecard,
Post Production - Labor,Cutting Assistant,Agency,Day,US-National,"1,500.00","1,500.00",USD,EG_APR_JH ratecard,
Post Production - Labor,Designer,Agency,Day,US-National,"1,500.00","1,500.00",USD,EG_APR_JH ratecard,
Post Production - Labor,Editor,Agency,Day,US-National,"2,500.00","3,500.00",USD,EG_APR_JH ratecard,
Post Production - Labor,Illustrator,Agency,Day,US-National,"1,500.00","1,500.00",USD,EG_APR_JH ratecard,
Post Production - Labor,Post Coordinator,Agency,Day,US-National,350.00,350.00,USD,EG_APR_JH ratecard,
Post Production - Labor,Post Producer,Agency,Day,US-National,600.00,600.00,USD,EG_APR_JH ratecard,
Post Production - Labor,Post Production Supervisor,Agency,Day,US-National,"1,250.00","1,250.00",USD,EG_APR_JH ratecard,
Post Production - Labor,VFX & Finishing Producer,Agency,Day,US-National,600.00,600.00,USD,EG_APR_JH ratecard,
Post Production - Labor,VFX Supervisor,Agency,Day,US-National,"1,700.00","1,700.00",USD,EG_APR_JH ratecard,
Production (Broadcast),Assistant Producer,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,UK-LON,145.00,145.00,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-ES,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-FR,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-DE,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-IT,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,LATAM-BR,675.00,675.00,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,APAC-CN,740.00,740.00,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,NA-CA,160.00,160.00,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-CH,190.00,190.00,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,UK-LON,220.00,220.00,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-ES,165.00,165.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-FR,220.00,220.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-DE,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-IT,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,LATAM-BR,875.00,875.00,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,APAC-CN,"1,325.00","1,325.00",CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,NA-CA,195.00,195.00,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-CH,225.00,225.00,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,UK-LON,300.00,300.00,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-ES,250.00,250.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-FR,315.00,315.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-DE,300.00,300.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-IT,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,LATAM-BR,"1,500.00","1,500.00",BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,APAC-CN,"3,100.00","3,100.00",CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,NA-CA,300.00,300.00,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-CH,300.00,300.00,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,UK-LON,80.00,80.00,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-ES,80.00,80.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-FR,115.00,115.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-DE,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-IT,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,LATAM-BR,420.00,420.00,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,APAC-CN,630.00,630.00,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,NA-CA,118.00,118.00,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-CH,120.00,120.00,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,UK-LON,180.00,180.00,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,EU-ES,155.00,155.00,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,EU-FR,200.00,200.00,EUR,OP_Content Lab,Exact Rate Match
